Date,Price
10 April 2012,4.8
09 April 2012,4.9
08 April 2012,4.8
07 April 2012,4.7
06 April 2012,4.9
05 April 2012,4.9
04 April 2012,4.9
03 April 2012,4.9
02 April 2012,5
01 April 2012,4.8
31 March 2012,4.9
30 March 2012,4.9
29 March 2012,4.8
28 March 2012,4.8
27 March 2012,4.8
26 March 2012,4.6
25 March 2012,4.6
24 March 2012,4.7
23 March 2012,4.7
22 March 2012,4.7
21 March 2012,4.8
20 March 2012,4.8
19 March 2012,4.7
18 March 2012,5.3
17 March 2012,5.2
16 March 2012,5.3
15 March 2012,5.3
14 March 2012,5.4
13 March 2012,5.3
12 March 2012,4.9
11 March 2012,4.9
10 March 2012,4.8
09 March 2012,4.9
08 March 2012,4.9
07 March 2012,4.9
06 March 2012,5
05 March 2012,5
04 March 2012,4.8
03 March 2012,4.6
02 March 2012,4.7
01 March 2012,4.9
29 February 2012,4.9
28 February 2012,4.9
27 February 2012,5
26 February 2012,4.9
25 February 2012,4.8
24 February 2012,5
23 February 2012,5
22 February 2012,4.4
21 February 2012,4.3
20 February 2012,4.4
19 February 2012,4.4
18 February 2012,4.2
17 February 2012,4.4
16 February 2012,4.3
15 February 2012,4.3
14 February 2012,4.5
13 February 2012,5.3
12 February 2012,5.5
11 February 2012,5.6
10 February 2012,5.9
09 February 2012,5.8
08 February 2012,5.6
07 February 2012,5.7
06 February 2012,5.4
05 February 2012,5.7
04 February 2012,5.9
03 February 2012,6
02 February 2012,6.1
01 February 2012,6.1
31 January 2012,5.5
30 January 2012,5.5
29 January 2012,5.4
28 January 2012,5.6
27 January 2012,5.3
26 January 2012,5.3
25 January 2012,5.8
24 January 2012,6.3
23 January 2012,6.4
22 January 2012,6.3
21 January 2012,6.2
20 January 2012,6.5
19 January 2012,6.4
18 January 2012,5.9
17 January 2012,5.6
16 January 2012,6.7
15 January 2012,7
14 January 2012,6.8
13 January 2012,6.4
12 January 2012,6.8
11 January 2012,6.9
10 January 2012,6.4
09 January 2012,6.3
08 January 2012,7.1
07 January 2012,6.8
06 January 2012,6.7
05 January 2012,6.9
04 January 2012,5.6
03 January 2012,4.9
02 January 2012,5.2
01 January 2012,5.3
31 December 2011,4.7
30 December 2011,4.3
29 December 2011,4.2
28 December 2011,4.2
27 December 2011,4.1
26 December 2011,4
25 December 2011,4.2
24 December 2011,3.9
23 December 2011,4
22 December 2011,3.9
21 December 2011,3.9
20 December 2011,4
19 December 2011,3.5
18 December 2011,3.2
17 December 2011,3.2
16 December 2011,3.2
15 December 2011,3.2
14 December 2011,3.2
13 December 2011,3.3
12 December 2011,3.1
11 December 2011,3.3
10 December 2011,3
09 December 2011,3
08 December 2011,3
07 December 2011,3
06 December 2011,3
05 December 2011,2.9
04 December 2011,2.8
03 December 2011,2.8
02 December 2011,3.1
01 December 2011,3.1
30 November 2011,3
29 November 2011,2.8
28 November 2011,2.5
27 November 2011,2.5
26 November 2011,2.5
25 November 2011,2.5
24 November 2011,2.4
23 November 2011,2.3
22 November 2011,2.3
21 November 2011,2.3
20 November 2011,2.2
19 November 2011,2.2
18 November 2011,2
17 November 2011,2.3
16 November 2011,2.6
15 November 2011,2.3
14 November 2011,2.2
13 November 2011,3
12 November 2011,3
11 November 2011,3.1
10 November 2011,2.8
09 November 2011,3
08 November 2011,3
07 November 2011,3
06 November 2011,3
05 November 2011,3
04 November 2011,3.1
03 November 2011,3.2
02 November 2011,3.3
01 November 2011,3.2
31 October 2011,3.3
30 October 2011,3.3
29 October 2011,3.6
28 October 2011,3.2
27 October 2011,3
26 October 2011,2.8
25 October 2011,2.8
24 October 2011,2.5
23 October 2011,3.2
22 October 2011,3.2
21 October 2011,2.6
20 October 2011,2.3
19 October 2011,2.3
18 October 2011,2.4
17 October 2011,2.6
16 October 2011,3.6
15 October 2011,3.8
14 October 2011,4
13 October 2011,4.1
12 October 2011,4.2
11 October 2011,3.9
10 October 2011,4.1
09 October 2011,4.1
08 October 2011,4
07 October 2011,4.3
06 October 2011,4.7
05 October 2011,4.9
04 October 2011,5
03 October 2011,5
02 October 2011,5
01 October 2011,5
30 September 2011,5.1
29 September 2011,4.8
28 September 2011,4.8
27 September 2011,4.9
26 September 2011,4.9
25 September 2011,5.3
24 September 2011,5.5
23 September 2011,5.6
22 September 2011,5.4
21 September 2011,5.6
20 September 2011,6.1
19 September 2011,5.5
18 September 2011,5.2
17 September 2011,4.8
16 September 2011,4.8
15 September 2011,4.8
14 September 2011,5.6
13 September 2011,5.8
12 September 2011,6.1
11 September 2011,5.9
10 September 2011,4.8
09 September 2011,5
08 September 2011,6.5
07 September 2011,7.2
06 September 2011,6.9
05 September 2011,7.6
04 September 2011,8.2
03 September 2011,8.5
02 September 2011,8.6
01 September 2011,8.2
31 August 2011,8.2
30 August 2011,8.8
29 August 2011,9
28 August 2011,9.1
27 August 2011,8.6
26 August 2011,8.2
25 August 2011,9.7
24 August 2011,10.9
23 August 2011,10.9
22 August 2011,10.9
21 August 2011,11.3
20 August 2011,11.4
19 August 2011,11.6
18 August 2011,10.8
17 August 2011,10.9
16 August 2011,11
15 August 2011,11.1
14 August 2011,10.8
13 August 2011,10.1
12 August 2011,9.5
11 August 2011,9.5
10 August 2011,10
09 August 2011,10
08 August 2011,7.8
07 August 2011,7.9
06 August 2011,6.6
05 August 2011,9.8
04 August 2011,10.8
03 August 2011,9.3
02 August 2011,12.1
01 August 2011,13.1
31 July 2011,13.4
30 July 2011,13.5
29 July 2011,13.5
28 July 2011,13.5
27 July 2011,13.9
26 July 2011,13.9
25 July 2011,14.1
24 July 2011,14
23 July 2011,13.7
22 July 2011,13.7
21 July 2011,13.6
20 July 2011,13.7
19 July 2011,13.9
18 July 2011,13.5
17 July 2011,13.2
16 July 2011,13.7
15 July 2011,13.8
14 July 2011,14
13 July 2011,13.9
12 July 2011,14
11 July 2011,14.2
10 July 2011,14.9
09 July 2011,14.4
08 July 2011,14.3
07 July 2011,14.8
06 July 2011,14.8
05 July 2011,12.9
04 July 2011,13.9
03 July 2011,15.4
02 July 2011,15.4
01 July 2011,15.4
30 June 2011,16.1
29 June 2011,16.9
28 June 2011,17
27 June 2011,16.8
26 June 2011,16.5
25 June 2011,17.5
24 June 2011,17.5
23 June 2011,17.5
22 June 2011,17.5
21 June 2011,17.5
20 June 2011,17.5
19 June 2011,17.5
18 June 2011,16.9
17 June 2011,15.7
16 June 2011,17
15 June 2011,19.5
14 June 2011,19.3
13 June 2011,19.8
12 June 2011,18.5
11 June 2011,14.6
10 June 2011,24
09 June 2011,28.9
08 June 2011,29.6
07 June 2011,23.9
06 June 2011,18.5
05 June 2011,16.7
04 June 2011,18.9
03 June 2011,14.3
02 June 2011,10.6
01 June 2011,9.6
31 May 2011,8.7
30 May 2011,8.8
29 May 2011,8.4
28 May 2011,8.3
27 May 2011,8.5
26 May 2011,8.8
25 May 2011,8.4
24 May 2011,7.4
23 May 2011,7.2
22 May 2011,6.7
21 May 2011,6.1
20 May 2011,5.6
19 May 2011,6.8
18 May 2011,6.9
17 May 2011,7.2
16 May 2011,8
15 May 2011,7
14 May 2011,7.2
13 May 2011,8.2
12 May 2011,6.3
11 May 2011,5.5
10 May 2011,5.8
09 May 2011,3.8
08 May 2011,3.9
07 May 2011,3.6
06 May 2011,3.5
05 May 2011,3.3
04 May 2011,3.4
03 May 2011,3.4
02 May 2011,3.2
01 May 2011,3
30 April 2011,3.5
29 April 2011,2.9
28 April 2011,2.2
27 April 2011,1.9
26 April 2011,1.8
25 April 2011,1.6
24 April 2011,1.6
23 April 2011,1.7
22 April 2011,1.4
21 April 2011,1.2
20 April 2011,1.1
19 April 2011,1.2
18 April 2011,1.2
17 April 2011,1.1
16 April 2011,1
15 April 2011,1
14 April 2011,1
13 April 2011,0.9
12 April 2011,0.9
11 April 2011,0.8
10 April 2011,0.7
09 April 2011,0.7
08 April 2011,0.8
07 April 2011,0.8
06 April 2011,0.7
05 April 2011,0.7
04 April 2011,0.7
03 April 2011,0.8
02 April 2011,0.8
01 April 2011,0.8
31 March 2011,0.8
30 March 2011,0.8
29 March 2011,0.8
28 March 2011,0.8
27 March 2011,0.8
26 March 2011,0.9
25 March 2011,0.9
24 March 2011,0.9
23 March 2011,0.8
22 March 2011,0.8
21 March 2011,0.8
20 March 2011,0.7
19 March 2011,0.8
18 March 2011,0.8
17 March 2011,0.8
16 March 2011,0.9
15 March 2011,0.9
14 March 2011,0.9
13 March 2011,0.9
12 March 2011,0.9
11 March 2011,0.9
10 March 2011,0.9
09 March 2011,0.9
08 March 2011,0.9
07 March 2011,0.9
06 March 2011,0.9
05 March 2011,0.9
04 March 2011,0.9
03 March 2011,0.9
02 March 2011,0.9
01 March 2011,0.9
28 February 2011,0.9
27 February 2011,0.9
26 February 2011,1
25 February 2011,0.9
24 February 2011,1
23 February 2011,0.9
22 February 2011,0.9
21 February 2011,0.8
20 February 2011,0.9
19 February 2011,0.9
18 February 2011,0.9
17 February 2011,1
16 February 2011,1
15 February 2011,1
14 February 2011,1.1
13 February 2011,1
12 February 2011,1.1
11 February 2011,1.1
10 February 2011,1
09 February 2011,1.1
08 February 2011,0.9
07 February 2011,0.9
06 February 2011,0.9
05 February 2011,0.9
04 February 2011,0.8
03 February 2011,0.7
02 February 2011,0.7
01 February 2011,0.7
31 January 2011,0.5
30 January 2011,0.5
29 January 2011,0.4
28 January 2011,0.4
27 January 2011,0.4
26 January 2011,0.4
25 January 2011,0.4
24 January 2011,0.4
23 January 2011,0.4
22 January 2011,0.4
21 January 2011,0.4
20 January 2011,0.4
19 January 2011,0.3
18 January 2011,0.3
17 January 2011,0.3
16 January 2011,0.4
15 January 2011,0.4
14 January 2011,0.4
13 January 2011,0.3
12 January 2011,0.3
11 January 2011,0.3
10 January 2011,0.3
09 January 2011,0.3
08 January 2011,0.3
07 January 2011,0.3
06 January 2011,0.3
05 January 2011,0.3
04 January 2011,0.3
03 January 2011,0.3
02 January 2011,0.3
01 January 2011,0.3
31 December 2010,0.3
30 December 2010,0.3
29 December 2010,0.3
28 December 2010,0.3
27 December 2010,0.3
26 December 2010,0.3
25 December 2010,0.2
24 December 2010,0.2
23 December 2010,0.3
22 December 2010,0.3
21 December 2010,0.2
20 December 2010,0.3
19 December 2010,0.2
18 December 2010,0.2
17 December 2010,0.2
16 December 2010,0.3
15 December 2010,0.2
14 December 2010,0.2
13 December 2010,0.2
12 December 2010,0.2
11 December 2010,0.2
10 December 2010,0.2
09 December 2010,0.2
08 December 2010,0.2
07 December 2010,0.2
06 December 2010,0.2
05 December 2010,0.2
04 December 2010,0.2
03 December 2010,0.3
02 December 2010,0.3
01 December 2010,0.2
30 November 2010,0.2
29 November 2010,0.2
28 November 2010,0.3
27 November 2010,0.3
26 November 2010,0.3
25 November 2010,0.3
24 November 2010,0.3
23 November 2010,0.3
22 November 2010,0.3
21 November 2010,0.3
20 November 2010,0.3
19 November 2010,0.3
18 November 2010,0.3
17 November 2010,0.2
16 November 2010,0.2
15 November 2010,0.3
14 November 2010,0.3
13 November 2010,0.3
12 November 2010,0.3
11 November 2010,0.2
10 November 2010,0.2
09 November 2010,0.2
08 November 2010,0.2
07 November 2010,0.3
06 November 2010,0.4
05 November 2010,0.3
04 November 2010,0.2
03 November 2010,0.2
02 November 2010,0.2
01 November 2010,0.2
31 October 2010,0.2
30 October 2010,0.2
29 October 2010,0.2
28 October 2010,0.2
27 October 2010,0.2
26 October 2010,0.2
25 October 2010,0.1
24 October 2010,0.1
23 October 2010,0.1
22 October 2010,0.1
21 October 2010,0.1
20 October 2010,0.1
19 October 2010,0.1
18 October 2010,0.1
17 October 2010,0.1
16 October 2010,0.1
15 October 2010,0.1
14 October 2010,0.1
13 October 2010,0.1
12 October 2010,0.1
11 October 2010,0.1
10 October 2010,0.1
09 October 2010,0.1
08 October 2010,0.1
07 October 2010,0.1
06 October 2010,0.1
05 October 2010,0.1
04 October 2010,0.1
03 October 2010,0.1
02 October 2010,0.1
01 October 2010,0.1
30 September 2010,0.1
29 September 2010,0.1
28 September 2010,0.1
27 September 2010,0.1
26 September 2010,0.1
25 September 2010,0.1
24 September 2010,0.1
23 September 2010,0.1
22 September 2010,0.1
21 September 2010,0.1
20 September 2010,0.1
19 September 2010,0.1
18 September 2010,0.1
17 September 2010,0.1
16 September 2010,0.1
15 September 2010,0.1
14 September 2010,0.1
13 September 2010,0.1
12 September 2010,0.1
11 September 2010,0.1
10 September 2010,0.1
09 September 2010,0.1
08 September 2010,0.1
07 September 2010,0.1
06 September 2010,0.1
05 September 2010,0.1
04 September 2010,0.1
03 September 2010,0.1
02 September 2010,0.1
01 September 2010,0.1
31 August 2010,0.1
30 August 2010,0.1
29 August 2010,0.1
28 August 2010,0.1
27 August 2010,0.1
26 August 2010,0.1
25 August 2010,0.1
24 August 2010,0.1
23 August 2010,0.1
22 August 2010,0.1
21 August 2010,0.1
20 August 2010,0.1
19 August 2010,0.1
18 August 2010,0.1
17 August 2010,0.1
16 August 2010,0.1
15 August 2010,0.1
14 August 2010,0.1
13 August 2010,0.1
12 August 2010,0.1
11 August 2010,0.1
10 August 2010,0.1
09 August 2010,0.1
08 August 2010,0.1
07 August 2010,0.1
06 August 2010,0.1
05 August 2010,0.1
04 August 2010,0.1
03 August 2010,0.1
02 August 2010,0.1
01 August 2010,0.1
31 July 2010,0.1
30 July 2010,0.1
29 July 2010,0.1
28 July 2010,0.1
27 July 2010,0.1
26 July 2010,0.1
25 July 2010,0.1
24 July 2010,0.1
23 July 2010,0.1
22 July 2010,0.1
21 July 2010,0.1
20 July 2010,0.1
19 July 2010,0.1
18 July 2010,0.1
